"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Austria","AUT","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","4.59488455130264","1.86916873627585","5.05761042300811","3.48983976166866","0.00690253692630449","-0.0754229154941015","4.19003514831769","0.472183119725614","5.84751373650143","3.76154095019727","-1.23273122517554","4.93412010825323","3.6272703612666","6.41305723695449","2.69356480204144","-0.51170755232522","-2.14004208925348","3.70900551006616","5.83742514719965","0.909975636142363","2.64516943896092","3.02933181129028","4.93576107766086","6.08414064433423","3.02820295086595","-1.30897536409805","0.571832307589389","2.76908521671699","4.59649479779225","7.97467740012503","7.50247213491645","1.40285471487415","-14.2248082083088","8.19866985178631","7.09613962481428","2.0500738515814","0.368724895157641","2.22321010772552","0.704708370091225","4.81231730911036","3.10711039217159","3.85504303023734","1.13057296554476","-7.52779226234691","10.8877388805094","6.69530791762799","-1.75181083039152",
"Azerbaijan","AZE","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19.6721285918119","-28.5714320371238","-20.000006792763","-10.7142769200829","0.799998630579026","-11.6999964904058","-9.10000060901515","-42.1327931149187","4.09999612037089","8.19512195121952","14.0126239855726","10.4871875988611","16.3063707945598","9.00000000000001","10.1922043192896","7.10293700480113","-12.6118541019765","6.77578541034008","6.79953980682264","4.66975360978195","2.09320192588632","3.7141254656472","7.74353250132293","-1.19999710524368","-1.10000411001995","6.40000190916852","10.3999982056687","10.4000010648518","19.5102702214945","2.91363747384965","9.76183895511625",
"Burundi","BDI","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.58999999973059","4.59000002411665","-6.23015180135641","-6.23015179211978","-6.23015183245768","-6.23015178256901","-6.23015179908543","-2.17692021167312","6.40000000000001","3","-6.99999997458286","0.800000004372833","-1.33066666644253","-1.00000006045381","-2.39999996835751","9.99999999289022","7.99999998707312","-6.62004685697782","1.20846568597779","","","","","","","",
"Belgium","BEL","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84968270645156","6.27638635703636","3.00957617445702","0.734133189006968","5.65940729809668","0.709100189190877","0.41873412720328","-0.199874451293397","5.09019992998066","2.64762196992822","-2.32081810249728","6.34255948517324","-3.34138195004961","-7.72230484308855","4.12320969429403","0.616391167216818","-1.66270963504513","2.04001184560158","1.60968046688011","1.41578602171573","-1.9930395586678","2.52071684699298","1.2440275039546","3.06022034673728","-6.83745174705636","-5.07864565240777","12.3271679603977","-1.58498455005554",
"Benin","BEN","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","4.91227497028885","-6.35455371804557","20.357231493247","-12.1661981920182","-16.8919246541736","24.7967524775714","-8.14332475067529","-10.6382600943692","-1.19048132627974","-6.02409726314751","62.8204320952724","-11.2860716844942","-6.21293100673887","11.987311339632","-4.22535272718024","7.64706345267967","9.28961596709155","1.36375301496112","8.7175405143073","4.29914024923346","19.5500755891142","-6.30435271710071","8.06147744125232","4.19054882902554","12.809202706786","4.2300714277137","0.709532087517715","3.96703590683877","10.6002484109957","9.21028485387421","2.60635281515735","1.08171349017525","0.0618711181741105","6.62320052884962","3.0743968004215","-4.11991386967692","-12.4715521557675","0.787097511056771","-0.37913412362272","0.368267615491646","0.340149385218112","4.40115187022943","8.62526232875756","6.2463690005065","6.43171428021721","-0.562909429444289","3.79293334811696","11.2568030528357","3.36721654807522","5.03796308469285","7.27648862606142","7.07302719191235",
"Burkina Faso","BFA","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","2.99122252383765","9.34652384235947","5.12727999135851","1.62569757330837","4.80129205698212","3.81701301951418","1.47026789762394","3.62350635273725","3.5824046681538","9.23515173999849","-8.22874309342494","11.0348362522786","0.621353634108715","-0.925546692678409","1.65118690618333","5.00567129908028","6.63149519315959","-1.76935507761121","0.927415949757275","15.0490014733756","-3.04759392077834","6.06757784080033","6.48445054914208","-7.44037826221418","5.26985949258618","-1.68216199970044","22.3235724195698","4.90742181396169","27.0516590962754","-6.70814915822336","6.72541173877923","6.10668533969572","10.7447676546219","2.45085044895387","4.7188212537482","8.34982810072253","8.07521247848145","-2.89435156504727","3.68292202908248","2.1830679464844","7.5376639709348","-0.35205491062959","3.45956961312213","13.077613667172","6.85241917744631","2.29380855586913","-4.25718586406259","7.1981074213156","2.94468132418442","5.28165521351616","2.44825692578404","4.7167882419848","5.63952614104906",
"Bangladesh","BGD","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","8.22966750436341","7.0046294177879","5.46935296846689","4.94076564755798","4.28042613349049","6.0524640944509","-0.0286406560610573","14.7112849550163","3.1522147796895","3.54830801762611","-16.2839037036421","-45.544451690629","64.9637703575713","42.5872277472658","-10.9187279114808","-0.690863458853769","11.659954072702","1.1774877288051","11.190006116473","2.32502659182975","4.3188144877555","0.768152542145856","3.1695309877161","9.35209607649685","5.49184185631451","7.43780336190851","8.10772674738212","0.662438018969297","2.55066534229755","7.85626391012086","6.27029122329212","7.36565244042463","8.74064581564117","8.17847589547986","10.7834600396575","6.17543613259292","4.71790939971474","8.86963525792015","3.48370347977813","4.69956695777047","6.53223287070632","5.13865312828041","6.67085380865544","6.98222536043463","7.85679483483992","10.8106626186777","10.5351157035437","7.33129247720477","6.69340141586092","6.64676572737628","10.0133854175727","9.95521624916059","10.3068901993834","8.76675702339919","10.3105768678456","11.6908152008645","7.08643968682748","10.4524415501266","12.3345068110816","1.68080103987648","11.5851387926299","11.4108277078889","8.89419397071937",
"Bulgaria","BGR","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahrain","BHR","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37363780160582","6.80306523578078","4.76234848308404","3.78240953496291","1.80893313747892","4.00846982125205","3.66324361469151","5.09562426818162","3.19562833799031","5.29421509319714","1.8499731455511","1.11645546695642","0.520457454710183","-3.78155444107304","10.5650717573051","5.74819091343477","0.838022657822179",
"Bahamas, The","BHS","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.71420261175643","-4.58726932971322","-8.67235299086924","-3.32608551737647","2.83834861536192","4.68471645993374","11.3682234858068","-11.0407527762275","-1.28994429785988","13.0977130977131","7.93067226890756","-13.1630170316302","-6.78061081535444","28.6444244063721","9.64953271028037","-5.6253995312167","10.7473470309325","-12.5993883792049","-7.3011429904362","-5.98892803220936","9.07387580299786","0.269938650306756","11.5516397454724","-12.2422114962703","6.3","-12.4412041392286","4.61993016384636","-15.7894736842105","-15.0609756097561","2.83560660445083","-21.7102966841187","-66.3397235844851","-16.5562913907285","4.76190476190477",
