"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","-5.0680815738173","6.28458214137895","-13.549291992944","-6.06624703694143","3.25059414805457","16.2627388089767","0.108768207984426","-2.42834014176596","2.17904195253371","1.82780494581232","6.86940073923803","15.4045697159287","3.4779944690403","11.7519206431713","16.7288613959499","7.15654404141799","-0.194654240628736","9.28272904113186","1.43963737832307","4.69503284325535","11.4918860032687","18.4208786617671","10.0282165724153","7.32185262987875","7.38179628232399","8.76108449312731","-6.81766729973319","5.72913747527424","-17.7581546302113","5.86814800841175","4.77891741640633","2.86581328800412","-0.375673953506094","-5.41097567401718","3.84754275161076","4.11475393464526","-2.39575899866512","-11.6218656402606","13.0866304383915","15.4370159744895","8.61635433666632",
"Afghanistan","AFG","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-21.2561469298972","36.7070623063138","0.741157247303107",
"Africa Western and Central","AFW","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69","7.12999999483115","11.9499999954245","6.34999999777281","7.60000000614892","18.1699999979336","-0.47443460733308","-11.7382380832108","10.9500418067016","-0.0894581049362415","4.37864959647156","-5.1584822658351","-23.910321229","-24.7389010888961","11.2331003202549","-15.9754596985064","-25.0485265111204","-21.6945479260561","-3.81642137297679","26.1097054929647","-6.78083080834597",
"Albania","ALB","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.69086152274772","18.9758692096115","15.4247880937174","49.5403991186104","15.221862044127","9.81638039977869","5.12760881276881","8.21622125776737","16.1952052707543","8.70612703524183","19.3856792664945","3.6223860777103","-1.14024580046541","-0.572949577419735","6.18627128797445","-6.69414737374166","-0.643629371626616","4.25879167686762","-2.87520644511648","6.92012145503796","8.35581362948217","2.39696392702666","2.53606907403758","-19.7899334322183","32.4588060300534","11.5172392313805","0.206355426802872",
"Andorra","AND","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0109670338407","11.5273360731556","20.632485928065","14.9404029805241","13.1621976210416","21.7885736552458","16.8196909102418","-9.17590532913405","-0.242016657743278","-2.70568924182153","10.7591497522769","4.74879474600354","3.80388375909288","-3.23409578295912","-5.70687338602252","7.63351294544066","3.62554546123599","3.31218774720033","-12.1178312014957","7.86429826957227","18.1689396305457","8.96950452078813",
"United Arab Emirates","ARE","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9383331754358","15.9887191269946","29.7379388596714","14.9346450142506","18.1952921072373","34.4605077529884","21.3981103391857","-15.6542952255467","-20.3833200542049","19.0075352087012","8.56425163448067","8.02616321644685","9.64633257409473","-5.53398527806037","1.30900000071277","3.3927248263433","0.995363607347059","5.6852416311457","5.14591754133113","8.05642741841592","25.8928312396038","12.5842982567754",
"Argentina","ARG","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","18.1768928515198","0","-23.0833969097173","20.0123928687381","0","-8.33114435984095","0","9.08830409375282","24.993597684015","-18.8438087846803","11.91372977596","-4.86976492783046","-1.30953730699623","5.42829773095343","1.83050585708668","-21.0110921869838","37.1267218675458","-5.18691038567658","54.5944843566411","46.3562293234432","-8.23892425104401","-42.5799726966975","-6.923725727803","4.7051113791622","-13.0379296484342","17.8674421394757","11.4851676952072","-9.20804517390621","-16.5166879587089","-1.89991698303528","80.0556990519038","65.6839613860558","14.8066091309041","21.1310333497863","-9.80663011567775","17.5290909051155","26.8715531069703","8.41392863721396","-11.2667692103577","-0.157568634686129","-13.9465820702143","-50.0595539300904","37.5653715502142","40.1217800343765","15.8482318854853","10.9918629108731","19.6402842987955","13.5621869851115","-18.4164393852693","35.2044173407524","22.0286165849992","-4.7282632161405","3.88288097811898","-11.4799949143499","4.71131880744483","5.82416303132337","15.583795606013","-4.46133700429023","-18.697229551099","-17.2106711802733","18.5586532654886","17.8267480559571","1.73876592371984",
