"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","2.91101755772176","-1.45300768631019","-2.0551310068722","-1.6730881090275","7.27717370144802","6.32305574870963","0.0234593723562995","9.10874975932003","-2.41558313135292","1.63763986299546","-2.32999342822775","6.50484353127831","-0.704371952604333","3.79409318070596","10.7586015428163","3.72932436160347","0.878767408514378","3.97899431290043","-0.697791199095292","5.34396660323398","0.415163766051435","1.69139598928128","1.89466558208227","4.84788878921165","4.98953363978076","2.1962629476302","3.42110419909972","2.78038504653692","4.04852829815201","3.13670801690694","1.04268619308299","3.80238409613298","5.26047088030346","3.41438855824059","2.3123568715687","3.99480585656553","2.15107244011219","1.71309334913295","3.78095830514002","4.1345632380492","2.96190036452812","1.23130015585589",
"Afghanistan","AFG","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7983102944344","-22.2363560541923","17.6981031760703","-5.10925115291374","14.7004462834181","-14.9163297643984","44.5629549189029","-6.3751344936499","-7.59232353439185","18.2247894586686","0.00526741377919393","-0.10070510676627","-5.65721785186237","5.97175186192254","6.41105900151825","-4.41531136727946","17.4598248147288","5.9423403878575","-9.7806339651292","-6.56407790334215","2.06082373691885",
"Africa Western and Central","AFW","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","1.97768034989447","-1.90226532176358","-1.29404767822615","15.0801940317625","7.40861573382685","-1.42720431918828","6.71118382746441","4.44449309932236","3.05358282167467","4.30022425409942","0.111052358179847","3.65256089050104","2.52183659399567","3.77636124073892","3.86974383557521","3.07287951525142","5.01174403735693","5.56704636106016","1.18942452352624","3.39916752936938","34.7924126855873","6.66361643601185","5.01261433194755","7.36826585984771","5.91427475336678","5.56607330561935","6.7259651432712","4.73932452130306","5.91085558630706","1.80139109402977","6.20289691991516","2.66782634946672","4.79623179767606","3.50494600880592","4.24462861878072","4.91826554254635","3.24864846785611","2.34341999723493","2.61290578682076","3.13645518859352","3.37993525527473","1.72590601077228",
"Angola","AGO","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.02284241452462","9.07309617146548","4.54913415548393","16.3031075463946","5.57732278208786","4.75297178937919","5.72999988906047","8.69413343801064","9.29019674355496","7.17749757516974","4.01689291101054","17.1743770590692","10.1604807492402","3.85272125961606","0.457774816327586","-2.48259940734616","-1.74725721251524","2.84370841874349","17.2048500319081","3.93982925566749","2.71251632532974",
"Albania","ALB","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-17.1122775201623","6.23379360964935","5.39532951334567","6.69542676815271","2.69306837937616","2.04775220207709","2.94358260578622","6.30794530236356","0.678565773095102","3.11850449478889","2.71632578723376","7.07148162165561","1.90487706489877","7.65002576326386","4.77292229175745","5.3926820974817","1.13502791202347","1.96183844726158","0.767592593421867","2.04752051403811","0.837116541882182","1.17693447095178","2.24890026878522","1.79465942917798","-1.68228900859822","-4.82596127862971","-1.82326466761296",
"Andorra","AND","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.57281553398059","-8.71848739495799","17.95166858458","7.02439024390245","-3.281677301732","-2.63901979264844","6.00193610842209","4.20091324200914","-2.54163014899211","9.1726618705036","5.18945634266885","16.4447924823806","-6.05245460659046","-5.86972083035076","-3.19391634980988","5.4202670856245","7.60059612518629","-0.76177285318559","-2.44242847173761","-4.93562231759657","2.93453724604966","0.438596491228054","0.727802037845706",
"Arab World","ARB","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","0.891792976364727","5.95719847237994","4.15754031120406","3.12768607569424","-3.34434627779305","7.04229879758719","-1.20186611416","10.3523987060148","5.53828774757923","-2.2594150425133","-2.75548534941838","2.99496340971513","2.78971349822343","9.01831263214818","-1.10885347034483","3.81240927323006","5.61947988003331","8.30071017277143","2.72199051941537","4.08490559790631","9.54870681906985","-0.717433948096811","2.26360263008591","5.47825092874967","0.229977667245905","5.54079735690014","-2.15715503464304","8.45859492466781","0.970172113652339","7.52423173892547","0.935517879711938","-2.7057016714632","4.94167814452138","3.7938629524032","1.78832397574421","1.75863477534375","3.47089157132783","5.96505574356678","-5.26079776061123","1.19281444115195","6.61081018478356","2.85972441500346","5.19195493510497","1.07738795789413","5.7394541652333","-0.565141185056476","-0.283055575075124","0.833799856684863","2.41334592744818","3.76726256793238","4.23132521257037","1.52440101935582","0.862816279527095","-1.03854559944016","1.73931665830096",
"United Arab Emirates","ARE","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.21027902310161","-3.11660526013306","-1.97084506083529","-4.01358582913311","-8.64192427874308","-1.84234346362396","-10.8917135014137","-0.41062049665392","-10.8098844573442","5.35892160552717","3.82121952160533","-0.744908237145339","-0.16613158384061","0.399547979993912","4.01521459552534","4.37358712312313","4.90411568351621","9.96052730603895","-3.07703303502639","27.2285324733012","-5.74648120154173","0.927646161589152",
"Argentina","ARG","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","0.917483064264474","2.54551932799015","-4.25536637331477","4.44449595985373","-9.2908948754818","1.57361609284334","1.9242215861004","10.7147354006412","2.72839649509442","-2.74721309949174","4.71964409067498","2.4449113630657","2.78440231392774","2.86384178386277","-6.00653190802691","3.49410370413099","7.4782211520549","2.02751251834673","0.358310208530128","-1.69511855933084","0.178732596380399","-2.72799233866611","7.86617331114088","-8.21771523972272","8.48051072271213","4.09314789819928","0.187998715837352","2.42567218738452","7.27758854713385","5.55249833387779","-0.890091314004636","0.608914674994622","8.29607710307347","2.37434949184249","-1.76587673522218","1.49112622436698","-2.65050666356152","6.7704180376591","0.38332477044824","18.7884794494551","-0.525550810177648","8.5375829282499","-2.18582133728721","-26.1014564806975","39.5239778173383","-2.42848319291828","-12.8751530933275","11.4766196176651","3.10425319146779","7.54196172215384","-4.71694335251273","3.44506458176149","-14.5815222472444","21.4353935711251","-7.51344913747587","1.86399191787112","-2.80913567750453","-22.9403617320134",
